des_id, sight_id, name, num_comment, description,summary, phone, site, duration, open_time, location
63052, 33633880, 春秋祠, 2, ,, 0830-6266566, , , 门市价：10.0元, 四川省泸州市叙永县西外街
60642, 5842, 石象湖生态风景区, 235, 一个独特的天然野生“植物王国”，有郁金香、向日葵、百合等花季,石象湖位于成都市蒲江县境内。石象湖因湖区古刹石象寺而得名，相传为三国大将严颜骑象升天之地。湖内有石象寺，坐姿15米的“川西大佛”，另有紫燕岩、水鸟湾、茯苓湾、珠岛、青龙岛、弓沟、娃娃沟、二龙戏珠等景点。景区的森林覆盖率达90％以上，其绝佳的自然生态犹如一块翡翠镶嵌在成都平原上。它拥有得天独厚的自然资源，大面积的生态园区成为动物、植物共生共存的天堂，是都市人寻觅的一片修养身心的净土。清晨湖面上烟波缭绕、鸟语花香，夕照森林中绿影层层、儒学佛教浸润心髓，此地此景，让临者涤净身心、进入天人合一之最高境界。, 028-88591888, http://www.selake.com/, 3小时以上, 08:30-18:00(春、夏、秋季)，09:00-17:00(冬季)(1月1日-12月31日周一-周日)09:00-17:30(游乐项目营业时间)(1月1日-12月31日周一-周日)tips:具体以景区当年通知为准, 四川省成都市蒲江县
60642, 33677304, 明月村, 23, ,茶山、竹海、明月窑，诗人、禅师、建筑师，有梦的人都成了新村民，乡间田野中，散落着一个个艺术工作室，未来的乡村也许就是这样一个创意和文化的暴风眼。, 18380366716;18782206270, http://www.mingyuecun.cn/, , 全天(1月1日-12月31日周一-周日), 四川省成都市蒲江县甘溪镇明月村
60642, 2604713, 西来古镇, 32, ,西来古镇位于蒲江县境内，古镇上保存着许多明清建筑，民居是典型的川西特色。两百多米长的老街全是木质结构的瓦房，街道平整，这是在其他地方看不到的。镇上现在还有一座建于清道光十三年的文峰塔，文峰塔就在西来古镇的街口。塔身四周是戏曲雕塑，配有九曲篆文，此乃世间少有。古镇上的戏台今日还在发挥它的功能，在节日期间非常热闹。西来古镇最让人称奇的是临江的古榕。这些古榕分布在古镇老街背面临江的地方，河堤上排列着11棵树龄在千年左右的榕树，姿态婆娑。古榕枝叶繁茂，挡住夏日灼热的阳光，因而临河的坝子成了古镇人的聚会场所。在苍穹之下，与古镇一起相伴千年古榕，临溪江水在眼前川流不息，定能让你神思飞扬。河的对面山清水秀，对岸有一个土墙院落，朴实而别致。河滩上放牧牛羊的人安闲自在，让人心情不觉放松了下来。乘车路线：石羊客运站：成都至蒲江每日7：00-18：40，每隔15-20分钟一班，票价16元/人，走成新大件路。蒲江-西来：3元/人也坐车到蒲江寿安，下车就有到景区客运站的面包车，3.5元/人。返程直接在景区的客运站坐到寿安的面包车，3.5元/人，再从寿安返回成都，13元/人。成都市内乘12、28、52、61、78、85、94、100路等公交车可达石羊客运站。自驾车路线：成都沿成雅高速公路向西行至寿安出口，驱车再行约10分钟，便到了西来古镇。全程仅约1个小时。, 028-88601161, http://www.china-xilai.com.cn/, 3小时以上, 全天(1月1日-12月31日周一-周日), 四川省成都市蒲江县桥楼街
60642, 13721, 朝阳湖风景区, 22, ,位于成都市西南蒲江县境内，距成都83公里。由朝阳湖、石象湖、长滩湖和飞仙阁等景点组成，面积110平方公里。朝阳湖景区远离尘世，优雅明洁，景色秀丽，有“水上青城”的美誉。沿湖草木葱翠，其间水鸟出没，仿佛世外桃源，远近闻名，是第一批省级风景名胜区之一。, 028-88591888;028-88591031, , 1天, 全天(1月1日-12月31日周一-周日), 四川省成都市蒲江县朝阳湖镇
60642, 2596392, 长滩湖, 12, ,长滩湖位于成都市蒲江县，与朝阳湖1公里之隔、气势宏伟的长滩湖，湖面3360余亩，水深30余米。湖区4大主水道、3岛、27湾，湖周100余座山峰错落有致，湖上碧波浩渺，两岸青峰叠翠，波光粼粼，倒影悠悠，形成道道绿色回廊、幅幅淡雅天然的画卷。湖区有“金龟岛”、“碧霞湾”、“卧虎岭”、“金钟山”、“玉屏”、“红岩寨”等景点。每个景点伴有一个美丽动人的传说，给人以无限的遐想。湖区的“衬腰岩”为南丝绸之路遗迹，尚存登崖石梯长2.5公里。清道光二十三年（公元1843年）碑文“修整百年崎岖之径，通千万人来往之路，旅客行商同登云路，轻车快马共历亨衡。”据说古时来往行人腰部疼痛，路经此岩，均要将腰往怪石上磨，而后取竹支条衬岩缝之中，如服仙丹妙药，腰痛即愈，疲劳顿消。故名“衬腰岩”。蒲江长滩湖水上运动中心是西南地区唯一高速水上运动中心，离成都80多公里，高速公路40分钟车程，与著名的朝阳湖相毗连，湖面3000多亩，水深30多米，湖面4大支流，三岛27湾，百余山峰连绵起伏，两岸青峰叠翠，倒影悠悠，宛如天然画卷。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省成都市蒲江县蒲名路南100米
84660, 5267, 洛带古镇, 917, 古镇面积不小，有各式各样的传统味道，传统风土人情，感受原汁原味的风情,洛带古镇是成都近郊保存最为完整的客家古镇，有“中国西部客家第一镇”之称。镇内千年老街、客家民居保存完好，老街呈“一街七巷子”格局，街道两边商铺林立。主要有广东会馆、江西会馆、湖广会馆、川北会馆和客家博物馆等景点，遗留了客家人往日的气息。当地客家人常在这里举行一些客家民俗活动，如“吃客家菜，穿客家衣，睡花板床”等。, 028-84893693;028-84892584, http://www.luodaiguzhen.cn/, 1天, 全天, 四川省成都市龙泉驿区三峨街
84660, 9957041, 青龙湖湿地公园, 23, ,青龙湖生态湿地公园占地约一万多亩，森林，湖泊，草甸，湿地，休闲广场，步道一应俱全。园区内分野生动植物静态保育区和游客动态活动区，这里既是野生动植物的乐园，也是游客旅游休闲的好去处。园区内种植有几千上万株各种花树，一年四季都花开不断，而且还栖息有几百只珍贵野生鸟类。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市龙泉驿区十陵风景区内
84660, 13712, 石经寺, 51, ,石经寺，位于四川省成都市龙泉驿区（龙泉镇）茶店乡石经村内的天成山。距成都37公里。石经寺始建于东汉末年（220年）前后。清乾隆三十二年（1767）简州牧宋思仁游寺有感，赠石刻《金刚经》一部，天成寺因之更名石经寺。经乾隆嘉庆年间数次大修缮，形成了寺院今之规模。石经寺，现占地200余亩。主要建筑有照壁山门、天王殿、驮殿、塔林、大雄宝殿、三圣殿、昆灵殿、祖师殿、方丈院、大师殿藏经楼及五观堂等。1983、1984年，中国佛教协会会长、政协第八届全国委员会副主席赵朴初，两次亲临石经寺，并按班禅额雨德尼却吉坚赞之意，将能海法师从西藏学成后回汉区开创的第一个西密根本道场由近慈寺还于此，设密坛。故石经寺系川西五大佛教林之一。, 028-84810242, , 1-3小时, 08:00-18:00(1月1日-12月31日周一-周日), 四川省成都市龙泉驿区318国道
84660, 6963, 桃花故里, 66, ,成都龙泉花果山风景名胜区地处成都市东部的龙泉驿区，是闻名全国的“花果山”，是国务院正式命名的全国唯一的“中国水蜜桃之乡”，素以“四时花不断，八节佳果香”著称于世。花果山景区内旅游资源丰富，有数十个风景游览点，既有文王碑、蜀僖王陵、摩崖造像、石经寺等人文景观，又有龙泉湖、山门寺水库、百工堰等水上游乐场地。全山果树面积达43平方公里，有桃、梨、葡萄等400余个品种，共1000多万株。而桃花故里位于“世界现代田园城市”成都东郊龙泉山生态旅游功能区，是四川著名风景区——花果山风景区的核心景区，坐落于龙泉驿区山泉镇。每逢阳春三月，满山桃花怒放，繁花似锦，游人如织。, 028-84820966, http://www.taohuaguli.com/syssource/mainpage/web/main.aspx, 3小时以上, 10:00-18:00(1月1日-12月31日周一-周日), 四川省成都市龙泉驿区山泉镇桃源村
84660, 17422678, 蔚然花海, 10, ,园区内有大面积多品种、多形态的花卉种植，全年365天向游客展示别致花海。更有太空花卉展示园，使游客体验到太空花卉的独特魅力。园区内配备有花卉科普馆、花海剧场、霍比特人儿童区、直升机观光、中国青少年国际营地三模体验、国际演出等功能设施和体验项目。蔚然花海是离成都最近的大规模的花卉观光休闲目的地。, 4001-688690;17708137083, http://www.weiranhuahai.com/, 1-3小时, 09:00-18:00(1月1日-12月31日周一-周日), 四川省成都市龙泉驿区同安街道花海路8号
35423, 5434979, 新路海, 84, ,新路海位于德格县境内的雀儿山下，川藏公路侧，距甘孜县城98公里，距德格县城100公里，海拔4040米，平均深度10米，最深处15米，是甘孜州著名的冰蚀湖。水源由雀儿山冰川和积雪消融供给，湖尾流出的溪流爲措曲河源头之一。新路海藏语名爲玉龙拉措，“玉”是心，“龙”是倾，“拉措”是神湖。相传藏族著名史诗《格萨尔王传》中英雄格萨尔之爱妃珠牡来到湖边，被秀丽的湖光山色和幽静的环境所吸引，徘徊湖边流连忘返，她那颗眷念美丽河山的心犹沉海底。后人爲了纪念珠牡，取名爲玉龙拉措。新路海及周围生态原始、完整。晶莹的大型冰川从海拔五千米的粒雪盆直泻湖滨草原，极爲壮观。湖泊周围由高原云杉、冷杉、柏树、杜鹃树和草甸环绕。蓝天白云、雪峰皑皑、冰川闪烁、青山融融、绿草茵茵、波光粼粼。湖岸珍离异兽出没，湖中野鸭成群，鱼儿游弋。夏秋季节，山花烂漫，争芳斗艳，真可谓世间仙境。, , , , 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州德格县普马乡伊达
35423, 6658210, 德格印经院, 88, 德格印经院素有“藏文化大百科全书”、“藏族地区璀璨的文化明珠”盛名。在藏区三大印经院(拉萨印经院、拉卜楞印经院、德格印经院)中位居首位。,德格印经院素有“藏文化大百科全书”、“藏族地区璀璨的文化明珠”、“雪山下的宝库”盛名。全名“西藏文化宝藏德格印经院大法库吉祥多门”，又称“德格吉祥聚慧院”，始建于1729年，总占地面积约5000平方米，建筑占地面积近3000平方米，总建筑面积9000余平方米，坐落在德格县城(更庆镇)文化街，1996年由中华人民共和国国务院列为全国重点文物保护单位。四川省甘孜藏族自治州德格县是中国藏区三大文化中心(西藏拉萨、甘肃拉卜楞、四川德格)之一，特别是德格印经院，以收藏藏族文化典籍最广博、门类最齐全、完备而严格的管理、原材料制作考究，精湛的创工技艺，高质量的印刷，以及对建筑壁画、刻版及其他文物的全面保护，在藏区三大印经院(拉萨印经院、拉卜楞印经院、德格印经院)中位居首位。德格印经院自创建以来，已有二百七十多年的历史，院藏各类典籍830余部，木刻印板29万余块，文字字数达5亿之巨，这在当今世界上是绝无仅有的。卷中浩瀚的印版、典籍对于研究藏族历史、政治、经济、宗教、医学、科技、文学、艺术等具有极高的学术价值，已经引起了海内外藏学专家的瞩目。德格印经院既是中华文化宝库中的瑰宝，也是世界文化遗产中一颗璀璨的明珠。德格印经院于清雍正七年(1729年)由德格第十二世土司兼第六世法王却吉登巴泽仁创建，至今已有270多年的历史。据德格版《甘珠尔总目录》与《丹珠尔总目录》等藏文史料记载，却吉登巴泽仁继任土司后，开始选择建选印经院的基地，经多方勘察，认定更庆欧普河畔的伦珠顶的尼干普绒有祥瑞吉兆，便决定在那里建选印经院。清雍正七年(1729年)初，印经院破土动工，历经十二、十三、十四世德格土司的努力，前后耗时27年，终于形成了德格印经院后来的规模和建筑风格。, 0836-8222096, http://www.degeparkhang.org/, , 08:30-12:00，14:30-17:30(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州德格县更庆镇文化街17号
35423, 6981269, 雀儿山, 82, 冰雪皑皑，巍峨雄伟的雀儿山居沙鲁里山系北段，最高峰海拔6168米，该山山势挺拔，壁立于周围十座5500米的群峰之上。故有“爬上雀儿山，鞭子打着天”之说。,, , , , , 四川省德格县境内，雀儿山南段
35423, 7694036, 更庆寺, 14, ,更庆寺是藏传佛教萨迦派主寺。位于德格县更庆镇。由于这里的游客较少，送一寺庙也非常的安静。, , , , 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州德格县更庆镇
35423, 6326701, 玛尼堆, 12, ,, , , , , 四川省甘孜藏族自治州德格县青海省玉树县新寨村
15980, 6646363, 花舞人间景区, 86, ,道教名山老君山与著名景点梨花溪之间的“花舞人间”，是一个都市农业业主题公园。园内有大面积的花卉、草坪、树林和湖泊，是当地市民休闲娱乐的地方。这里四季花开不断，春看杜鹃映山红，夏赏荷花幽香随，秋觅芳菊满山野，冬赏红叶染层林。还有各种的人造景观。如果你带着孩子，还能去参加亲子采摘活动。, 028-82555666, , 3小时以上, 08:30-17:30(1月1日-12月31日周一-周日), 四川省成都市新津县新蒲路梨花溪1号
15980, 13717, 新津老君山, 28, 中国道教名山之一，川西的游览胜地,老君山又名天社山、稠粳山，位于新津县城南3公里处。山上殿堂楼台错落有致，森森古柏参天蔽日，环境清雅，风景宜人，既是中国道教名山之一，又是川西游览胜地。汉时天师张道陵“正一盟威之道”的“二十四治”之中的“稠粳治”即在此山之上，传为老子归隐之地。山上原有规模宏大的道教建筑群落，但大部分毁于火灾，现在看到的大部分建筑都是后来重修的。老君山的轩黄台传说是轩辕黄帝修炼得道成仙之所。轩辕黄帝在轩黄台修炼功成，于鼎湖白日乘龙飞升，后人在此山修庙设坛祭祀轩辕黄帝，或说这是老君山又名“天社山”的缘由之一。天慈宫：天慈宫正中立天慈殿，号为老君山“老子第一殿”，供奉神柱老君像，据说，这尊老君像已有一千多年了。从天慈宫右边拾阶而上，看到一座汉阙式建筑，上面刻有“稠粳治”三个大字。灵祖楼：爬上一段陡直的台阶，就到了灵祖楼。灵祖楼的殿宇为歇山式结构。灵祖楼下有灵祖殿和财神殿，灵祖殿殿内供奉“先天御前灵祖大师”，即王灵官，他主管天上、人间纠察之职，除邪去恶，主行正义，是道教的护法神。混元殿：穿过灵祖楼，又是更为陡峭的64级石阶，顶上，是混元殿。殿内正中供奉混元皇帝道德天尊，左右供奉日宫天子太阳帝君、月府黄华太阴元君。混元殿后，登上36级台阶，可到八卦亭和三清殿。八卦亭三清殿：八卦亭重建于民国初年，是重檐八角攒尖式建筑。上有先天八卦，下有后天八卦，内供太上老君，意为天地相通、三才和谐的自然之道。太上老君坐骑青牛象征行身，亭八方有门象征老子广开法门普济众生。三清殿殿内除三尊天神外，檐廊诗文也值得一看。七真殿：三清殿背面，是七真殿和来鹤轩，七真殿殿内供奉道教全真派马钰、谭处端、刘处玄、丘处机、王处一、郝大通、孙不二七位真人。七真坐跨仙鹤，神情各异，栩栩如生。据载，大殿刚建成之时，就有七只仙鹤飞来，在殿宇之上回旋飞翔，久久不去。三官殿：与七真殿相对的，是三官殿。三官殿原是三清殿后院，民国初年重修，南北二进。殿开五间，正中间供奉三官大帝。三官大帝是早期道教尊奉的三位天神，指天官、地官和水官，他们是治理天、地、水三界的神。一说天官为唐尧，地官为虞舜，水官为大禹。道经称，天官赐福，地官赦罪，水官解厄。“三官”又称“三元”，即上元一品赐福紫薇大帝，中原二品赦罪清虚大帝，下元三品解厄洞阴大帝，他们的生日分别为：上元正月十五、中元七月十五、下元十月十五日。历代帝王对三官都非常推崇，并规定了一些禁忌，比如唐代就规定在三元诞辰的三元节“令百姓是日停宰杀渔猎”。名山灵洞：从三官殿折返，在八卦亭下，有个崖洞。这个称为“名山灵洞”的老君洞，长丈余，宽八尺，传说早年名山灵洞北通青城，南通峨眉，长七百余里，不过现已填塞了。老君洞相传是老子李聃隐居之处，也是张道陵“天师道”稠粳治的遗址。慈航殿：“名山灵洞”左前方，是慈航殿，殿内供奉道教十二金仙之慈航真人，即佛教中的观世音菩萨。真人端坐莲台，容貌秀丽慈祥，遍洒甘露广济众生。, 028-82599800, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市新津县城南三公里处
15980, 6646361, 观音寺, 28, 观音寺以明代的壁画闻名于世，1元票价就能欣赏到国宝级文物。,观音寺始建于宋，明朝重修，是全国重点文物保护单位，寺内有清代的山门、弥勒殿、接引殿和明代的毗卢殿、观音殿等，其中明代壁画和悬塑被视为国宝。寺内毗卢殿建于明朝，左右两壁的明代壁画，被誉为观音寺的“镇寺之宝”。这些壁画分为上、中、下三层，上层绘飞天、幢幡宝盖和天宫奇景，中层绘十二圆觉菩萨和二十四天尊，下层绘龛座、神兽、供养人像。整个壁画的线描娴熟地采用了中国传统的兰叶描、铁线描、钉头鼠尾描等，各尊菩萨的服饰根据各自在教内的不同象征，在线描技法选用上相当灵活自如。寺内观音殿里有3尊塑于明朝的菩萨，背屏中的奇花瑞草，灵禽异兽，色彩鲜艳夺目。菩萨背后为闻名遐迩的飘海观音像，这是一幅巨幅深浮雕像，被著名美学家王朝闻誉为“东方维纳斯”。飘海观音脚踏鳌鱼出没在惊涛骇浪之中，背塑四川峨眉山、浙江普陀山和山西五台山全景，乘驾各色水兽的众佛弟子错落有致地分布在飘海观音四周，鳌鱼的头和尾隐现在浪花之中。在这一组绝妙的浮雕中，古代艺术大师大胆地使用了“之”型的雕塑手法，不仅丰富了构图，而且增强了塑像的稳定性。, 028-82512912, , 1-3小时, 8:00-17:00（11:30-14:00休息不开门）, 四川省成都市新津县城西南7公里处的九蓬山麓
15980, 8605005, 知美术馆, 17, 老君山下的艺术地儿，隈研吾设计的建筑令人着迷,坐落于老君山脚下的知美术馆是一处艺术气息浓郁的地方，隈研吾设计的建筑主体以瓦片为元素，阳光的照耀下，那光影的变化让人着迷。, 028-82430157, http://www.zhiartmuseum.com, 1-3小时, 开放时间：2019.09.28-2020.01.0510:00-17:00（最迟16:30入场，周一、二闭馆）国庆（10.1-10.7）期间照常开放, 四川省成都市新津县新津君山路1号
15980, 6588445, 梨花溪, 17, 每年三月可赏漫天纯白梨花，如童话世界。,是梨花溪是川西平原腹心地带距大都市最近的一片自然风景区。其距新津城3公里，占地约600余万平方米。每年春天，“千树万树梨花开”，梨花溪的千万棵梨树一夜间幻化出冰雕玉凿般的世界。山坡上、田野里、阡陌间、茅草竹林边、青堂瓦舍周围，含苞吐蕊的梨如雪似霞，春风拂过让花絮漫天飞舞。其实梨花溪是一片原生态的梨花树林，没有经过特意规划。都是老辈儿人为了自家能吃上梨子自己种下来的。时间长了慢慢的就变成满山遍野的梨树了。这里现在不光可以赏花，还有很多农家乐可以吃饭休息。乌尤寺就在这一景区内。, 028-86351891, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市新津县永商镇
42884, 7389337, 绵竹汉旺地震遗址, 29, ,, , , , 全天(1月1日-12月31日周一-周日), 四川省德阳市绵竹市顺河中路
42884, 66487892, 九顶山, 10, ,, , , , , 四川省德阳市绵竹市
42884, 7731682, 年画村, 22, ,, 0838-6586635;13909029616, http://www.zgmznhc.com/, , 全天(1月1日-12月31日周一-周日), 四川省绵竹市孝德镇射箭台村
42884, 6658519, 绵竹年画博物馆, 14, ,, , , 1-3小时, 15元/人，1.2米下的儿童免费，学生凭证件可以享受半价优惠。, 四川省德阳市，绵竹市大南路大南街574
42884, 6658527, 云湖国家森林公园, 4, ,, 0838-6101507, , 1小时以下, 在修缮道路，暂停营业, 四川省德阳市绵竹市汉旺镇以北
62950, 15407, 高尔寺山, 272, 康巴第二关，纵览雅拉神山、 折多山和贡噶神山的最佳位置之一,高尔寺山是318国道上的景点之一，海拔4659米，位于新都桥与雅江之间。翻越高尔寺山的这段公路是柏油路面，但路面坡度较高，又因长期受到载重汽车的碾压，路面变形而有些不平坦，所以上山的路公路不是很好走。如果说折多山是康巴第一关的话，那么高尔寺山则是康巴第二关，而且它是纵览大雪山(雅拉神山、折多山、贡噶神山)的最佳位置之一。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州雅江县(过新都桥向稻城亚丁方向)
62950, 7915442, 高尔寺山黑石城, 46, 从西向东眺望贡嘎山当之无愧的最佳地点,高尔寺山黑石城海拔4300米，因一座座冷峻而神秘的黑色石堆堆砌的玛尼堆而得名。这里是从西向东眺望贡嘎山的最佳地点，许多关于贡嘎山的大师级摄影图片出自于此。这个神奇的地方是如何形成至今已不得知，但依然可从眼前的荒凉废墟中感受到信仰的力量。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省雅江县高尔寺山上(318国道2913公桩左边的祝桑乡境内)
62950, 56060808, 天路十八弯观景台, 21, ,, , , , , 四川省甘孜藏族自治州雅江县318国道东50米
62950, 33677468, 雅江县, 17, ,, 0836-5123915, , , 全天开放, 四川省甘孜藏族自治州雅江县
62950, 34831820, 熊宗卡, 14, ,, , , , , 四川省甘孜藏族自治州雅江县G318(沪聂线)
150368, 7694047, 八台山风景区, 32, ,, 0818-608099, http://www.bts517.com/, , 08:00-16:30(1月1日-12月31日周一-周日)tips:旺季为：1月、2月、3月、5月、7月、8月、10月、12月淡季为：4月、6月、9月、11月, 四川省达州市万源市八台乡
150368, 8546869, 黑熊沟, 8, ,, , , , , 四川省达州市万源市
150368, 1680987, 川陕革命根据地万源保卫战战史陈列馆, 7, ,, , , , , 四川省达州市万源市驮山北路
150368, 33676748, 龙潭河景区, 2, ,, , , , 08:30-18:00(1月1日-12月31日周一-周日), 四川省达州市，万源市东南35公里处
150368, 2742355, 烟霞山风景区, 3, ,, , , , , 四川省达州市万源市165县道
63056, 5429386, 华蓥山, 121, ,华蓥山从唐代起就是川东北佛教圣地有“小峨眉”之称。华蓥山唐肃宗至德年间修建的宝鼎、南宋枢密院事安丙故宅华蓥山等遗迹，有30余处可考。广安华蓥山旅游区位于四川盆地东北部，以苍翠茂密的山林为环境基调，以秀丽的喀斯特石林、溶洞为典型的景观代表，集秀峰怪石、佛教文化、天坑溶洞、茂林修竹、华蓥山游击队遗迹于一体，自然风光与人文景观交相辉映，其景观特点可集中概括为“峰奇、石怪、山绿、谷幽”，并呈现出“春绿、夏荫、秋红、冬白”的四季变化。游人所至的高登峰海拔1704米，是区内最高峰。据《华蓥山志》记载：“雪积颠顶，远望如琼瑶撒地，晶玉铺山，故名华蓥山。”景区有着绚丽的自然风光，其景点可集中概括为：两林、两海、两美景。两林指：石林、杉林；两海指：云海、竹海；两美景指：积雪、日出。每个景点都别具一格，各具特色。当华蓥山与许多英雄儿女的名字联系在一起时，她更是一座英雄的山。在著名小说《红岩》中描写的游击队营地，就是在景区内左边的场地，东海寺就是景区内的高登古刹。目前，景区已成为四川省爱国主义教育基地。, 0826-4336610, http://www.hysjq.com/, 1-3小时, 08:00-18:00(1月1日-12月31日周一-周日)tips:根据季节特征、人流量，营业时间有所调整, 四川省广安市华蓥市红岩乡高顶村华蓥山旅游区
63056, 2593638, 华蓥山游击队纪念馆, 13, ,, , , , , 四川省广安市华蓥山瓦店乡高顶村华蓥山旅游区
63056, 6652697, 四川华蓥天池湖, 11, ,, , , , , 四川省广安市华蓥市天池镇天池湖风景区
63056, 7914425, 华蓥山中外名人蜡像馆, 13, ,华蓥山中外名人蜡像馆位于四川省华蓥市华蓥山旅游景区，于2006年开始修建，总面积2000多平方米，耗资5000万元，是中国西南地区最大的蜡像馆，也是中国第三大蜡像馆。蜡像由中国著名蜡像艺术家、中国蜡像第一人、北京蜡像馆馆长张守祥和中央美术学院的教授们集体创作的。, , , , 未知, 四川省广安市华蓥山瓦店乡高顶村华蓥山旅游区
63056, 33676636, 华蓥山石林, 4, ,, 400-8939099;0826-4330178, , , 08:00-17:30(1月1日-12月31日周一-周日), 四川省广安市华蓥市瓦店乡高顶村华蓥山
10271, 15285, 雅拉雪山风景区, 209, 中国藏区四大神山之一，现仍是一座处女峰,雅拉雪山位于四川甘孜州康定、道孚和丹巴三县的交界处，海拔5820米，系大雪山山脉的第二高峰，与贡嘎山遥遥相望，峰顶终年积雪。站在塔公草原放眼望去，远处白雪皑皑高山与金塔争辉的就是雅拉神山了。雪峰巍峨高耸，其雪线下是红杉木原始森林，海拔4000米的高山湖泊——友措（即海子），湖水与冰川之间有冰瀑布相连，自然风光格外壮美。雅拉雪山目前依然是处女峰，未有攀登者成功登顶。因此眺望它是最寻常的方式之一，但观赏的方位与角度不同，山形也就各不相同：从八美方向看是皇冠状，从新都桥方向看则呈莲花形，在塔公看雪山与金塔争辉，在台站沟口看则松海与冰川相印。其中，八美-丹巴公路下坡进入峡谷前，是远眺雅拉雪山的最好观测点。, , , 1天, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州道孚县303省道东50米
10271, 6447514, 八美镇, 149, ,海拔高度为3500米，拥有八美草原、墨石公园、惠远寺等景点。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省甘孜州道孚县八美镇
10271, 2680611, 墨石公园景区, 83, ,中国八美地质公园景区位于四川省甘孜州道孚八美镇，地处中国最美景观大道318国道核心区，紧邻丹巴美人谷、康定新都桥、雅江康巴汉子村等知名景区，是香格里拉之巅海螺沟通向香格里拉之魂之魂稻城亚丁的中转站，拥有壮美草原、婉约湿地、奇幻墨石、特色民居、高原花海、金色彩秋、白塔圣寺、日出日落八大奇观。“春赏格桑夏避暑，秋观彩林冬踏雪"是一年四季风光的特色，而绵延在鲜水河断裂带上的墨石天然景观更为世人向往，被誉为“中国最美景观大道第八美”。, 0836-7155958, , 1天, 08:00-18:00(旺季)(03月15日-10月20日周一-周日)09:00-17:00(淡季)(10月21日-次年03月14日周一-周日), 四川省甘孜藏族自治州道孚县215省道旁
10271, 6447626, 惠远寺, 59, 是目前藏区等级最高的一座寺庙；每年6或11月，会举行大型节日。,这一雅拉雪山下的莲花古刹，为藏传佛教格鲁派寺庙，是目前藏区等级最高的一座寺庙。每天都能看到藏民绕着转经筒按顺时针方向走圈，虔诚地朝拜祈佛；还有喇嘛在打坐诵经颂佛。此刻你要做的不是拍照，而是静静地走开或呆在某一处，切勿叨扰。若时间较赶，可站在省道303公路上远眺。该寺现收藏有各种贵重文物多件，寺庙每年为种种祭祀活动念经245天，大的法会有正月的“默朗钦布”，六月的“亚却”和十一月的“安却”。每逢法会，各地的信徒都前来朝拜、颂经，热闹非凡。, 0836-7255811, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省甘孜藏族自治州道孚县协德乡境内
10271, 6629022, 八美草原, 62, ,, , , , , 四川省道孚县八美镇
35409, 6658223, 三岔湖景区, 57, ,三岔湖景区位于成都市简阳市（成都天府空港新城）龙泉山东麓三岔镇。1977年3月三岔湖水库建成蓄水。三岔湖是都江堰龙泉山灌区水利工程的大型蓄水湖泊，也是四川省第二大湖泊。三岔湖旅游区含27平方公里水域、113个岛屿和165个半岛，属湖泊型和山地型复合旅游度假区。, 028-27820333, , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市简阳市简三路附近
35409, 7686085, 樱桃沟旅游区, 17, ,简阳樱桃沟旅游区位于龙泉山成渝公路旁的简阳市贾家镇和老君井乡，距离成都30余公里，紧邻成都著名的石经寺，走成简快速通道过去，路况良好，而且不收过路费。大概线路，走成龙大道，到石经寺（贾家）出口出，前行约1.2KM上318国道，左转前行约1.5KM，就能看的樱桃沟的牌子了。（沿途也有指路牌），还是灰常好找滴。, 028-27975001, , 3小时以上, 全天(1月1日-12月31日周一-周日), 四川省资阳市简阳市老君井乡
35409, 6658226, 圣德寺塔, 8, ,圣德寺塔，初称“圣因塔”，后因塔涂白垩粉呈白色而改称“白塔”，其寺亦随之称“白塔寺”。白塔寺古称圣德寺，始建于唐。圣德寺塔为方形十三级密檐楼阁式砖塔，通高37.9米，塔体第三层外壁砖砌抱厦装饰，第七层外壁有砖砌舍利塔装饰，颇为奇特。圣德寺塔塔内外圆柱、栏额、斗拱、昂、叠涩以及各种藻井、壁龛等，极具宋代风格，塔内壁画技法娴熟，色彩艳丽，立体感强，具有唐代遗风。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市简阳市简城镇圣德寺塔
35409, 33677008, 三岔湖国际垂钓露营基地, 1, ,“三岔湖国际垂钓露营基地”是一家以钓鱼文化为主题的休闲度假酒店，酒店坐落在成都天府新区中心、风景秀丽的天然湖泊——简阳三岔湖主湖区内，距成都市区仅38公里，只需40分钟车程，交通十分便利。, , , 1-3小时, 全天(1月1日-12月31日周一-周日), 四川省成都市简阳市简三路附近
35409, 59344620, 简阳鳌山公园, 1, ,, , , , , 四川省成都市简阳市马家沟附近
