id, name, img, num_people, detail
63055, 古蔺, http:\/\/b1-q.mafengwo.net\/s6\/M00\/69\/4A\/wKgB4lNMmaeAY8cJAAFBiP4AxyU27.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1098, 古蔺县位于四川省泸州市南部边缘，赤水河沿边界由南往东向北流入长江，是四川省杂散居少数民族人口较多的县之一。古蔺县白酒产业发展旺盛，是郎酒故乡，以郎酒为龙头的酱酒产业集群也已初步形成。古蔺县旅游景点众多，以黄荆风景区、泸州红龙湖公园、四渡赤水太平渡陈列馆、美酒河最为著名，黄荆风景区更是瀑布、叠水、山溪、悬泉、高山湖泊、峡谷、丹霞、绝壁、怪石、奇峰、原始林、次生林、人工林等自然景观应有尽有。此外，古蔺麻辣鸡细嫩，皮脆脱骨，咸淡适宜，麻辣得当。喜欢川味的客人来到古蔺，都要品尝一番。
63007, 会理, http:\/\/n1-q.mafengwo.net\/s7\/M00\/A7\/7D\/wKgB6lSqRYuAY2q1AAfraqegGmw551.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1387, 会理县位于四川省西南部，凉山彝族自治州正南端，自古以来就是川西南与滇西及南亚商贸往来周转重地，为古丝绸路必经要塞，素有“川滇锁钥”之称，为国家历史文化名城。会理具有十分丰富的旅游资源，有历经五百余年，迄今保存完好的武候祠，该景点古朴典雅，雕梁画栋，美丽壮观；有龙肘山万亩杜鹃，每当盛开之时，俨然一片花的海洋；还有红军长征途中召开的中央政治局会理会议会址、皎平渡红军渡江遗址、 东岳庙等。会理还是著名的石榴生产基地，每年的八九月间，正是石榴成熟的季节，一年一度的会理国际石榴节也在这个时候举行。
21469, 乡城, http:\/\/n1-q.mafengwo.net\/s7\/M00\/8B\/C4\/wKgB6lSqKfmAPq16AAZcnWA6vJo704.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1484, 乡城县位于四川省甘孜藏族自治州西南陲，乡城在藏语中是佛珠之意，因此也称为手中佛珠。乡城县历史悠久，具有丰富的康巴文化积淀，古老的民风民俗、悠久的宗教文化、独特的藏式建筑等。县内有藏传佛教派中除黑教以外的红、黄、花、白四大教派寺庙多座，其中，东藏最大的黄教寺庙之一桑披岭寺便在这里；独具一格的白色藏房；融合了藏、汉、纳西三大民族风格，在整个藏区独树一帜的乡城奇异的女式藏装，被称为“乡城三绝”。乡城旅游景点众多，有巴姆神山、然乌乡温泉、巴姆七湖、桑披岭寺、扫布尤景区等，各处交相辉映，煞是迷人。
63018, 金口河, http:\/\/p1-q.mafengwo.net\/s6\/M00\/3A\/EC\/wKgB4lNGWJ2AFYvaAAFdGSII-HQ63.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1322, 金口河区位于四川省西南部，总面积598平方千米。总人口6万人（2004年）。汉代隶南安县，后周为平羌县地，隋属峨眉县。唐初为罗目县，继又改隶峨眉县，后再归罗目县属嘉州。金口大峡谷，西起乌斯河冻至金口河，地跨四川省的乐山市金口河区。雅安市汉源县和凉山川甘洛县。它全长26公里，谷宽不足200米，谷深却达 2600米。峡谷两岸奇峰突起，危岩耸立，构成各种象形景观，似人似兽，栩栩如生。白熊沟乃大渡河北岸支沟，是金口大峡谷著名景观，位于乐山雅安交界处。全长约7公里。
63047, 安岳, http:\/\/p1-q.mafengwo.net\/s7\/M00\/9D\/99\/wKgB6lSqPSCADi68AAXYicQ2iyo775.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1076, 安岳县位于四川盆地东部，北周建德四年置县，因治所建在铁峰山上，故取“安居于山岳之上”之义而得县名。安岳石刻“古多精美”，有神秘的宗教渊源，蕴含了厚重的文化底蕴，既有佛教文化、道教文化和儒家文化，又有川剧、曲艺、杂耍和湘鄂文化，八庙卧佛院、石羊毗卢洞、鼎新华严洞、茗山寺、黄桷玄庙观、城郊圆觉洞、千佛寨等被列为国家和省级文物保护单位，同时也是安岳值得一游的景点。安岳也是全国唯一的柠檬基地，二十万亩柠檬如绿色海洋。
23413, 昭化古镇, http:\/\/b1-q.mafengwo.net\/s7\/M00\/6A\/F1\/wKgB6lSqAzyAPz8BAAiK-ojYWWM692.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1399, 昭化古镇，古称葭萌，至今已有4000余年的历史和2200多年连续建县史。昭化古城位于世界奇观剑门蜀道之上，昭化古城景区境内古蜀道全长50余公里，苑如绿色苍龙盘旋于崇山峻岭之间，古蜀道两旁翠云廊，形成了一道世界上独一无二的绿色长廊。昭化古镇又是迄今为止国内保存最为完好的唯一一座三国古城，有闻名遐迩的葭萌关、牛头山、费祎墓、鲍三娘墓。
35213, 石渠, http:\/\/b1-q.mafengwo.net\/s7\/M00\/6F\/5A\/wKgB6lSqCIqASurhAAamPbhVFr8736.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1497, 石渠位于青藏高原东南缘的川、青、藏三省区结合处，草地面积约占90%，有“四川省第一畜牧业大县”之称。石渠东北为巴颜喀拉山脉，西南为沙鲁里山北段，在这块“两山环抱，两江纵横”的草原上，两江流域不仅造就了瑰丽多姿的自然奇观，也孕育了雪域高原源远流长的历史文化。“牦牛文化”和“青稞文化”各具特色又相互融会，藏传佛教在这里拥有悠久的历史并将继续延续。大面积的天然草场和畜牧产品以及湿地、白唇鹿、藏羚羊、黑颈鹤等国家保护动物都是老天对于石渠的恩赐。
174428, 盐源县, http:\/\/n1-q.mafengwo.net\/s9\/M00\/C2\/BB\/wKgBs1hYp7mAYB4hAAY95y42Ccw23.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1361, 盐源县隶属于四川省凉山彝族自治州，位于四川省青藏高原东南缘，雅砻江下游西岸。东隔雅砻江与西昌市、德昌县、米易相望，南接盐边县，西连云南省宁蒗县，北与木里藏族自治县、冕宁县山水相连。县内蕴藏着盐、铁、金等41种矿产资源；生息着黑顶鹤、熊、獐子等多种珍稀动物；盛产苹果、金边瓜子等名优特产，是西南地区的苹果生产基地。
63011, 雷波县, http:\/\/p1-q.mafengwo.net\/s7\/M00\/94\/19\/wKgB6lSqNCWAGthnAAZ8N0pQoyw940.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1316, 雷波县是四川省凉山彝族自治州所辖的一个县，位于四川省西南边缘、凉山彝族自治州东部、金沙江下游北岸。南隔江与云南省永善县相望，北与宜宾、乐山地区相邻，西接美姑县，西南紧连昭觉县、金阳县。境内地方民族文化特色浓郁，其中以彝族民歌最具特色，被授予“中国彝族民歌之乡”称号。旅游资源丰富，境内有钟灵竞秀的马湖；自然景观优美的麻咪泽和金沙江溪洛渡水电站；还有独具魅力的彝族历史文化和三国遗址等。
63054, 合江, http:\/\/b1-q.mafengwo.net\/s6\/M00\/6C\/C5\/wKgB4lNLpaCAAQknAAJxshXw2RI23.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1123, 合江县位于四川盆地南缘，川渝黔结合部，长江、赤水河、习水河三江交汇处，是长江出入川的第一县。合江县旅游资源丰富，东部有佛宝国家森林公园、中国历史文化名镇—福宝古镇；南部有川南黔北著名古刹、素有“天下石工第一”之赞誉的—法王寺、中国历史文化名镇—尧坝古镇；西部有清秀雄奇、以盆景式景区著称的笔架山风景名胜区；北部是南宋抗元斗争的古战场、老泸州遗址—神臂城。合江物华天宝，县南自怀乡五凤山上的黑岩寺，是明代石刻、木雕、壁画艺术的集中展示，其工艺精美绝伦，实属罕见，堪称川南瑰宝。
63042, 兴文, http:\/\/p1-q.mafengwo.net\/s6\/M00\/CE\/81\/wKgB4lNHmUaAUNmoAAJdYzaeDLc27.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1188, 兴文县位于四川盆地南缘，川滇黔结合部，历史悠久，农业发达，自然资源较为丰富，因该县石林、溶洞遍及17个乡，故有“石海洞乡”之誉。石海洞乡是我国喀斯特地貌发育最完善的地区之一，地面怪石林立，地下溶洞纵横，天下奇观集于一地，上下相映，与竹海、恐龙、悬棺并列为川南四绝。县内还有僰王山风景名胜区，是以典型的溶蚀峡谷、瀑布风光、岩溶漏斗、翠竹和桫椤等自然景观为特色的生态旅游区，有“小竹海”之称。
63051, 大英, http:\/\/p1-q.mafengwo.net\/s7\/M00\/B8\/CF\/wKgB6lSqVhSAOjmJAAkULyVOWqo367.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1307, 大英县位于四川盆地中部，四川遂宁市西部，为典型的丘陵区。大英县文化底蕴深厚，有国家文化部确定的第一批国家级非物质文化遗产，被誉为“中国古代第五大发明”和“世界近代石油钻井之父”的卓筒井制盐技术。大英县最有名气的莫过于中国死海，人在水中可以轻松的漂浮不沉，对风湿关节炎、皮肤病、肥胖症、心脑血管疾病、呼吸道疾病等具有显著的理疗作用，并且可以充分的舒缓疲劳、缓解精神压力，人在死海中漂浮一小时，可以达到八个小时睡眠的功效。依托死海形成的中国死海旅游度假区依山傍水而建，以“死海漂浮”为主，结合了现代水上运动、休闲、疗养、保健等要素，形成了倍受欢迎的旅游度假胜地。
63041, 长宁, http:\/\/b1-q.mafengwo.net\/s6\/M00\/BF\/26\/wKgB4lNHj9SARsfAAAHEZter46I39.jpeg?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1152, 长宁县位于四川盆地南缘，地势南高北低，南部为中低山，中北部为丘陵，主要河流有长宁河等。长宁县四季分明，气候温和，雨量充沛，优越的气候条件，使这里成为物产丰富的宝地，盛产枇杷、甜橙、楠竹、毛竹、竹笋竹荪等。游资源得天独厚，蜀南竹海风景区入选全国旅游胜地四十佳，也是中国生物圈保护区，山清水秀， 风景优美。
10235, 壤塘, http:\/\/p1-q.mafengwo.net\/s7\/M00\/94\/BC\/wKgB6lSqNOSAJtQ9AAkfkaNK-iM452.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1304, 壤塘县位于青藏高原东南边缘，大渡河上游。境内山峦重叠，沟谷纵横，有丰富的水草资源和森林资源。香拉东吉圣山终年积雪银光闪耀的主峰，有88座形态各异瑞霭缭绕的群山；湖泊有色呈墨黑的措郎玛海、色如红铜的玛娜措海、天鹅飞翔的天鹅海和白如鲜奶的俄玛措海等；在香拉东吉圣山风景区和海子山风景区之间，孕育了觉囊派藏传佛教文化，寺内拥有许多密不视人的珍贵文物。
25843, 彭山, http:\/\/b1-q.mafengwo.net\/s7\/M00\/9F\/36\/wKgB6lSqPoaAQrfDAAjuSZ218Lk769.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1397, 彭山县地处成都平原半小时经济圈和生活圈核心层，是眉山市的北大门，至今巳有2300多年的历史。彭山是中国老年学会命名的“中国长寿之乡”，也是流传千古的《陈情表》“孝”文化的发祥地，也是中华寿星始祖彭祖的主要生栖地，素以“忠孝之邦”、“长寿之乡”著称。彭祖长寿养生文化历经3000多年的积淀，被视为中华民族的瑰宝、东方养生智慧。彭山人世代总结，使彭祖长寿养生文化哺育着一代又一代人，成为传播长寿文化的圣地。彭山不仅历史文化渊远流长，而且具有本地特色的八百寿酒、甜皮鸭同样名扬远外，深受广大国内外游客的喜爱。
63017, 仁寿县, http:\/\/p1-q.mafengwo.net\/s7\/M00\/6F\/0A\/wKgB6lSqCACADojmAAgF3kNtqmo390.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1098, 仁寿县，古称陵州，为四川省眉山市辖县，位于四川盆地中西部丘陵地带。地理位置优越，交通便利，县城北距成都市区60公里，西距眉山市区38公里，南距乐山市区70公里，东距资阳市区70公里。境内自然资源丰富，有煤炭、石灰石、石英砂、膨润土等过亿吨的矿产资源储量。境内的旅游景点有，被誉为“西蜀第一海”、“成都后花园”的黑龙滩风景区，号称乐山大佛之父的牛角寨大佛，奎星阁、双堡牌坊等。
25054, 元通, http:\/\/b1-q.mafengwo.net\/s7\/M00\/69\/D8\/wKgB6lSqAZuAYAtqAAbBNOe7uV0630.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1146, 元通依水而筑，场镇就在汇江边，清末民初，元通号称"小成都"。从元通镇粮站的一道大门进去，爬上一栋6层楼楼顶，从楼顶可以看到，大片青瓦屋顶，沿着文井江鳞次栉比，临河而居，中间一条街道穿行其中，一幅独有的江南水乡特色。元通古镇有三绝，分别是麒麟街上的黄家大院、清嘉庆年的永利桥、三江汇流上演"清明上河图"，其他古迹为罗氏公馆（现供销社）、黄氏公馆（现镇政府）、黄氏祠堂（现国税所）、元通天主堂、王国英故居、铁杆桥和工农兵大桥。
63045, 梓潼, http:\/\/p1-q.mafengwo.net\/s7\/M00\/AD\/C4\/wKgB6lSqS6eANqYKAAkm88thXvI159.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1179, 梓潼是文昌故里，以“东倚梓林，西枕潼水”而得名，全县景点众多，最著名的是国家4A级风景区——七曲山，景区古柏苍翠，遮天蔽日，一派萧然之意。此外，卧龙山千佛岩、汉阙上亭驿剑泉、司马长卿石室等处均为难得一见的古迹，还有翠云廊古柏是活着的历史文物，是稀世的自然奇观。梓潼片粉、酥饼、镶碗等美食深受游客喜爱。
17731, 峨边, http:\/\/b1-q.mafengwo.net\/s7\/M00\/68\/C7\/wKgB6lSp_72AT2J_AAhy4cihozU470.png?imageMogr2%2Fthumbnail%2F%21320x200r%2Fgravity%2FCenter%2Fcrop%2F%21320x200%2Fquality%2F90, 1386, 峨边即峨边彝族自治县，隶属于四川省乐山市，地处四川盆地与云贵高原的过渡地带。由于气候特征为春迟，夏短，秋绵雨，冬长，四季分明，垂直差异明显，形成 “一山分四季，十里不同天，山顶戴雪帽，山脚百花开”的气象景观。峨边黑竹沟，兼有奇峰异石，溶洞，泉瀑，草甸，高山海子，原始森林等。峨边是充满了古朴、原始、神秘色彩的旅游胜地。
